codCliente,codPoliza,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
3605,182298,Autos,Patrimoniales,0,0,1,0,0,0
3607,3731,Salud,Patrimoniales,1,0,0,0,0,0
3615,100502,Autos,Vida,0,0,1,0,0,0
3623,3506,Salud,Vida,1,0,0,0,0,0
3623,4107,Vida,Autos,1,1,0,0,0,0
3625,3579,Salud,Vida,1,0,0,0,0,0
3626,3966,Vida,Patrimoniales,0,1,0,0,0,0
3626,3361,Patrimoniales,Salud,0,1,0,0,1,0
3629,4067,Vida,Salud,0,1,0,0,0,0
3635,4148,Vida,Autos,0,1,0,0,0,0
3637,3900,Vida,Autos,0,1,0,0,0,0
3643,3744,Salud,Autos,1,0,0,0,0,0
3648,126105,Autos,Vida,0,0,1,0,0,0
3650,4075,Vida,Salud,0,1,0,0,0,0
3652,3998,Vida,Autos,0,1,0,0,0,0
3654,4056,Vida,Autos,0,1,0,0,0,0
3654,2908,Autos,Salud,0,1,1,0,0,0
3656,4188,Vida,Salud,0,1,0,0,0,0
3659,3457,Salud,Autos,1,0,0,0,0,0
3659,142185,Autos,Vida,1,0,1,0,0,0
3662,3936,Vida,Salud,0,1,0,0,0,0
3664,4049,Vida,Autos,0,1,0,0,0,0
3672,16620,Vida,Salud,0,1,0,0,0,0
3674,3914,Vida,Salud,0,1,0,0,0,0
3674,3531,Salud,Patrimoniales,1,1,0,0,0,0
3675,3866,Vida,Autos,0,1,0,0,0,0
3675,126168,Autos,Salud,0,1,1,0,0,0
3676,4427,Vida,Salud,0,1,0,0,0,0
3678,3980,Vida,Salud,0,1,0,0,0,0
3682,3995,Vida,Patrimoniales,0,1,0,0,0,0
3682,3379,Patrimoniales,Salud,0,1,0,0,1,0
3683,3837,Vida,Patrimoniales,0,1,0,0,0,0
3687,3451,Salud,Autos,1,0,0,0,0,0
3690,3553,Salud,Vida,1,0,0,0,0,0
3691,3910,Vida,Autos,0,1,0,0,0,0
3692,4179,Vida,Autos,0,1,0,0,0,0
3695,3849,Vida,Salud,0,1,0,0,0,0
3698,3598,Salud,Vida,1,0,0,0,0,0
3704,3007,Autos,Vida,0,0,1,0,0,0
3721,3852,Vida,Salud,0,1,0,0,0,0
3726,3714,Salud,Vida,1,0,0,0,0,0
3728,195403,Vida,Autos,0,1,0,0,0,0
3729,126066,Autos,Vida,0,0,1,0,0,0
3732,2975,Autos,Vida,0,0,1,0,0,0
3733,2930,Autos,Vida,0,0,1,0,0,0
3746,3978,Vida,Salud,0,1,0,0,0,0
3747,4006,Vida,Patrimoniales,0,1,0,0,0,0
3751,3214,Cumplimiento,Patrimoniales,0,0,0,1,0,0
3753,173151,Vida,Salud,0,1,0,0,0,0
3759,3827,Vida,Salud,0,1,0,0,0,0
3760,4213,Vida,Autos,0,1,0,0,0,0
3767,206972,Autos,Salud,0,0,1,0,0,0
3767,3554,Salud,Vida,1,0,1,0,0,0
3770,3780,Vida,Salud,0,1,0,0,0,0
3772,3683,Salud,Vida,1,0,0,0,0,0
3773,3920,Vida,Autos,0,1,0,0,0,0
3777,4401,Vida,Salud,0,1,0,0,0,0
3780,4464,Vida,Salud,0,1,0,0,0,0
3788,4104,Vida,Patrimoniales,0,1,0,0,0,0
3942,4731,Vida,Salud,0,1,0,0,0,0
4379,160537,Vida,Autos,0,1,0,0,0,0
4384,80743,Patrimoniales,Vida,0,0,0,0,1,0
4485,126125,Autos,Vida,0,0,1,0,0,0
4495,173624,Vida,Autos,0,1,0,0,0,0
4539,7773,Autos,Vida,0,0,1,0,0,0
4542,196930,Autos,Vida,0,0,1,0,0,0
4908,195020,Vida,Autos,0,1,0,0,0,0
5141,126027,Autos,Patrimoniales,0,0,1,0,0,0
5190,27699,Autos,Vida,0,0,1,0,0,0
5389,103852,Salud,Autos,1,0,0,0,0,0
5390,97591,Vida,Autos,0,1,0,0,0,0
5460,4689,Patrimoniales,Vida,0,0,0,0,1,0
5460,96905,Vida,Salud,0,1,0,0,1,0
5462,4843,Vida,Patrimoniales,0,1,0,0,0,0
5464,29441,Autos,Vida,0,0,1,0,0,0
5464,4842,Vida,Patrimoniales,0,1,1,0,0,0
5465,118044,Autos,Salud,0,0,1,0,0,0
5469,4664,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5474,4801,Salud,Autos,1,0,0,0,0,0
5474,157953,Autos,Patrimoniales,1,0,1,0,0,0
5486,4837,Salud,Autos,1,0,0,0,0,0
5486,191166,Autos,Vida,1,0,1,0,0,0
5487,4661,Autos,Salud,0,0,1,0,0,0
5493,4849,Vida,Patrimoniales,0,1,0,0,0,0
5497,16587,Cumplimiento,Autos,0,0,0,1,0,0
5497,4651,Autos,Salud,0,0,1,1,0,0
5497,4825,Salud,Patrimoniales,1,0,1,1,0,0
5497,4675,Patrimoniales,Vida,1,0,1,1,1,0
5499,13142,Autos,Vida,0,0,1,0,0,0
5500,4783,Vida,Autos,0,1,0,0,0,0
5502,4850,Vida,Autos,0,1,0,0,0,0
5505,4701,Vida,Salud,0,1,0,0,0,0
5506,196816,Autos,Vida,0,0,1,0,0,0
5513,4644,Autos,Vida,0,0,1,0,0,0
5515,4703,Vida,Autos,0,1,0,0,0,0
5515,180826,Autos,Patrimoniales,0,1,1,0,0,0
5518,12998,Autos,Salud,0,0,1,0,0,0
5541,4761,Vida,Patrimoniales,0,1,0,0,0,0
5559,4792,Vida,Salud,0,1,0,0,0,0
5563,4820,Salud,Vida,1,0,0,0,0,0
5564,4811,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5564,196545,Patrimoniales,Salud,0,0,0,1,1,0
5569,4830,Salud,Vida,1,0,0,0,0,0
5571,4847,Vida,Cumplimiento,0,1,0,0,0,0
5571,88629,Cumplimiento,Autos,0,1,0,1,0,0
5579,4827,Salud,Vida,1,0,0,0,0,0
5593,200662,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5604,202611,Autos,Vida,0,0,1,0,0,0
5608,4932,Autos,Cumplimiento,0,0,1,0,0,0
5609,4942,Cumplimiento,Autos,0,0,0,1,0,0
5609,158110,Autos,Patrimoniales,0,0,1,1,0,0
5610,160900,Patrimoniales,Cumplimiento,0,0,0,0,1,0
5615,13083,Patrimoniales,Autos,0,0,0,0,1,0
5618,5019,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5620,5037,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5621,5287,Salud,Patrimoniales,1,0,0,0,0,0
5622,5032,Cumplimiento,Salud,0,0,0,1,0,0
5631,5120,Patrimoniales,Autos,0,0,0,0,1,0
5632,16609,Salud,Patrimoniales,1,0,0,0,0,0
5634,5063,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5637,7790,Patrimoniales,Autos,0,0,0,0,1,0
5639,5076,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5639,5137,Patrimoniales,Salud,0,0,0,1,1,0
5643,61423,Patrimoniales,Autos,0,0,0,0,1,0
5648,125549,Autos,Salud,0,0,1,0,0,0
5649,125825,Patrimoniales,Autos,0,0,0,0,1,0
5651,4991,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5654,5300,Vida,Patrimoniales,0,1,0,0,0,0
5654,5103,Patrimoniales,Salud,0,1,0,0,1,0
5654,135074,Salud,Autos,1,1,0,0,1,0
5657,5292,Vida,Patrimoniales,0,1,0,0,0,0
5658,5000,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5659,5011,Cumplimiento,Patrimoniales,0,0,0,1,0,0
5671,5176,Patrimoniales,Vida,0,0,0,0,1,0
5671,5314,Vida,Autos,0,1,0,0,1,0
5672,5163,Patrimoniales,Vida,0,0,0,0,1,0
5678,158130,Autos,Patrimoniales,0,0,1,0,0,0
5679,5544,Patrimoniales,Vida,0,0,0,0,1,0
5679,5306,Vida,Salud,0,1,0,0,1,0
5680,81187,Autos,Salud,0,0,1,0,0,0
5680,5285,Salud,Vida,1,0,1,0,0,0
5687,5307,Vida,Autos,0,1,0,0,0,0
5687,158120,Autos,Salud,0,1,1,0,0,0
5691,5188,Patrimoniales,Salud,0,0,0,0,1,0
5704,5263,Salud,Patrimoniales,1,0,0,0,0,0
5704,5152,Patrimoniales,Vida,1,0,0,0,1,0
5711,39200,Salud,Patrimoniales,1,0,0,0,0,0
5715,5380,Vida,Patrimoniales,0,1,0,0,0,0
5716,173697,Autos,Vida,0,0,1,0,0,0
5718,4917,Autos,Patrimoniales,0,0,1,0,0,0
5718,5208,Patrimoniales,Salud,0,0,1,0,1,0
5720,5330,Salud,Autos,1,0,0,0,0,0
5721,125812,Autos,Salud,0,0,1,0,0,0
5724,5374,Vida,Autos,0,1,0,0,0,0
5730,136136,Autos,Patrimoniales,0,0,1,0,0,0
5735,4891,Autos,Salud,0,0,1,0,0,0
5736,14892,Patrimoniales,Autos,0,0,0,0,1,0
5753,5058,Vida,Patrimoniales,0,1,0,0,0,0
5763,28522,Cumplimiento,Autos,0,0,0,1,0,0
5768,4959,Autos,Salud,0,0,1,0,0,0
5768,86658,Salud,Vida,1,0,1,0,0,0
5771,5239,Salud,Autos,1,0,0,0,0,0
5771,181241,Autos,Patrimoniales,1,0,1,0,0,0
5777,5274,Salud,Autos,1,0,0,0,0,0
5781,190549,Autos,Patrimoniales,0,0,1,0,0,0
5787,158132,Autos,Salud,0,0,1,0,0,0
5791,5266,Salud,Autos,1,0,0,0,0,0
5795,5264,Salud,Autos,1,0,0,0,0,0
5811,5280,Salud,Patrimoniales,1,0,0,0,0,0
5823,5305,Salud,Patrimoniales,1,0,0,0,0,0
5824,5087,Patrimoniales,Salud,0,0,0,0,1,0
5824,5269,Salud,Autos,1,0,0,0,1,0
5825,139551,Vida,Patrimoniales,0,1,0,0,0,0
5835,5289,Vida,Salud,0,1,0,0,0,0
5835,5304,Salud,Patrimoniales,1,1,0,0,0,0
5836,5376,Vida,Salud,0,1,0,0,0,0
5840,5368,Vida,Autos,0,1,0,0,0,0
5841,125807,Autos,Salud,0,0,1,0,0,0
5842,125822,Autos,Vida,0,0,1,0,0,0
5856,5257,Salud,Cumplimiento,1,0,0,0,0,0
5861,5302,Salud,Vida,1,0,0,0,0,0
5862,158142,Autos,Vida,0,0,1,0,0,0
5868,5377,Vida,Salud,0,1,0,0,0,0
5994,182303,Autos,Salud,0,0,1,0,0,0
6019,16697,Salud,Vida,1,0,0,0,0,0
6039,151866,Cumplimiento,Patrimoniales,0,0,0,1,0,0
6042,168249,Salud,Vida,1,0,0,0,0,0
6045,5767,Patrimoniales,Autos,0,0,0,0,1,0
6047,28731,Autos,Patrimoniales,0,0,1,0,0,0
6058,5644,Autos,Patrimoniales,0,0,1,0,0,0
6058,5746,Patrimoniales,Vida,0,0,1,0,1,0
6060,5833,Patrimoniales,Autos,0,0,0,0,1,0
6064,5728,Cumplimiento,Autos,0,0,0,1,0,0
6064,5607,Autos,Patrimoniales,0,0,1,1,0,0
6068,5800,Patrimoniales,Autos,0,0,0,0,1,0
6073,5618,Autos,Patrimoniales,0,0,1,0,0,0
6073,5797,Patrimoniales,Vida,0,0,1,0,1,0
6073,6035,Vida,Cumplimiento,0,1,1,0,1,0
6075,6048,Vida,Patrimoniales,0,1,0,0,0,0
6076,161127,Salud,Vida,1,0,0,0,0,0
6076,176392,Vida,Patrimoniales,1,1,0,0,0,0
6084,5760,Patrimoniales,Autos,0,0,0,0,1,0
6094,6104,Vida,Autos,0,1,0,0,0,0
6094,125901,Autos,Patrimoniales,0,1,1,0,0,0
6094,140862,Patrimoniales,Salud,0,1,1,0,1,0
6095,7515,Salud,Vida,1,0,0,0,0,0
6095,6533,Vida,Autos,1,1,0,0,0,0
6210,63225,Salud,Autos,1,0,0,0,0,0
6210,5616,Autos,Vida,1,0,1,0,0,0
6239,6926,Vida,Patrimoniales,0,1,0,0,0,0
6260,6162,Vida,Salud,0,1,0,0,0,0
6272,6896,Vida,Autos,0,1,0,0,0,0
6272,125841,Autos,Salud,0,1,1,0,0,0
6274,29451,Salud,Autos,1,0,0,0,0,0
6275,6238,Vida,Autos,0,1,0,0,0,0
6275,5627,Autos,Patrimoniales,0,1,1,0,0,0
6275,173153,Patrimoniales,Salud,0,1,1,0,1,0
6279,6298,Vida,Patrimoniales,0,1,0,0,0,0
6294,6224,Vida,Autos,0,1,0,0,0,0
6301,16209,Autos,Salud,0,0,1,0,0,0
6311,125863,Autos,Patrimoniales,0,0,1,0,0,0
6312,21279,Vida,Autos,0,1,0,0,0,0
6313,66599,Salud,Vida,1,0,0,0,0,0
6313,7287,Vida,Autos,1,1,0,0,0,0
6327,5921,Salud,Autos,1,0,0,0,0,0
6329,6008,Vida,Salud,0,1,0,0,0,0
6338,125838,Autos,Salud,0,0,1,0,0,0
6395,6172,Vida,Salud,0,1,0,0,0,0
6576,7175,Vida,Autos,0,1,0,0,0,0
6648,6935,Vida,Salud,0,1,0,0,0,0
6811,179713,Autos,Vida,0,0,1,0,0,0
6811,7189,Vida,Salud,0,1,1,0,0,0
6829,5794,Patrimoniales,Vida,0,0,0,0,1,0
6829,6667,Vida,Autos,0,1,0,0,1,0
6829,16687,Autos,Salud,0,1,1,0,1,0
6880,5918,Salud,Vida,1,0,0,0,0,0
6898,5759,Patrimoniales,Salud,0,0,0,0,1,0
6898,5873,Salud,Vida,1,0,0,0,1,0
6899,5818,Patrimoniales,Autos,0,0,0,0,1,0
6918,7103,Vida,Salud,0,1,0,0,0,0
6920,5954,Salud,Vida,1,0,0,0,0,0
6921,6189,Vida,Autos,0,1,0,0,0,0
7009,6152,Vida,Salud,0,1,0,0,0,0
7012,7148,Vida,Salud,0,1,0,0,0,0
7026,5799,Patrimoniales,Vida,0,0,0,0,1,0
7032,6092,Vida,Autos,0,1,0,0,0,0
7039,5617,Autos,Salud,0,0,1,0,0,0
7042,7519,Salud,Vida,1,0,0,0,0,0
7108,7512,Salud,Vida,1,0,0,0,0,0
7112,5803,Patrimoniales,Salud,0,0,0,0,1,0
7123,6242,Vida,Autos,0,1,0,0,0,0
7149,6270,Vida,Salud,0,1,0,0,0,0
7151,7192,Vida,Salud,0,1,0,0,0,0
7153,5841,Salud,Vida,1,0,0,0,0,0
7172,6208,Vida,Autos,0,1,0,0,0,0
7172,125842,Autos,Salud,0,1,1,0,0,0
7180,179712,Autos,Salud,0,0,1,0,0,0
7221,5858,Salud,Patrimoniales,1,0,0,0,0,0
7226,5650,Autos,Patrimoniales,0,0,1,0,0,0
7226,173431,Patrimoniales,Salud,0,0,1,0,1,0
7226,5943,Salud,Vida,1,0,1,0,1,0
7235,6040,Vida,Patrimoniales,0,1,0,0,0,0
7243,6290,Vida,Salud,0,1,0,0,0,0
7253,7046,Vida,Salud,0,1,0,0,0,0
7255,6234,Vida,Salud,0,1,0,0,0,0
7270,6073,Vida,Autos,0,1,0,0,0,0
7270,5641,Autos,Salud,0,1,1,0,0,0
7271,6061,Vida,Autos,0,1,0,0,0,0
7272,7526,Salud,Vida,1,0,0,0,0,0
7283,5877,Salud,Vida,1,0,0,0,0,0
7304,6142,Vida,Autos,0,1,0,0,0,0
7304,16614,Autos,Salud,0,1,1,0,0,0
7304,60689,Salud,Patrimoniales,1,1,1,0,0,0
7310,6111,Vida,Salud,0,1,0,0,0,0
7357,125873,Autos,Salud,0,0,1,0,0,0
7378,125867,Autos,Patrimoniales,0,0,1,0,0,0
7380,5906,Salud,Autos,1,0,0,0,0,0
7380,5560,Autos,Vida,1,0,1,0,0,0
7399,7527,Salud,Autos,1,0,0,0,0,0
7399,5558,Autos,Patrimoniales,1,0,1,0,0,0
7399,177126,Patrimoniales,Vida,1,0,1,0,1,0
7405,5892,Salud,Vida,1,0,0,0,0,0
7422,6047,Vida,Salud,0,1,0,0,0,0
7434,5809,Salud,Vida,1,0,0,0,0,0
7437,21392,Vida,Salud,0,1,0,0,0,0
7438,7201,Vida,Autos,0,1,0,0,0,0
7447,13198,Vida,Salud,0,1,0,0,0,0
7450,13305,Vida,Salud,0,1,0,0,0,0
7473,6022,Vida,Patrimoniales,0,1,0,0,0,0
7487,6684,Vida,Autos,0,1,0,0,0,0
7493,5944,Salud,Vida,1,0,0,0,0,0
7496,6163,Vida,Patrimoniales,0,1,0,0,0,0
7547,6286,Vida,Autos,0,1,0,0,0,0
7580,6967,Vida,Patrimoniales,0,1,0,0,0,0
7584,6236,Vida,Salud,0,1,0,0,0,0
7586,6266,Vida,Autos,0,1,0,0,0,0
7644,6179,Vida,Autos,0,1,0,0,0,0
7693,6195,Vida,Autos,0,1,0,0,0,0
7693,5654,Autos,Salud,0,1,1,0,0,0
7701,13219,Vida,Salud,0,1,0,0,0,0
7703,5961,Vida,Salud,0,1,0,0,0,0
7703,5882,Salud,Patrimoniales,1,1,0,0,0,0
7709,161125,Autos,Vida,0,0,1,0,0,0
7709,6188,Vida,Salud,0,1,1,0,0,0
7713,125875,Autos,Vida,0,0,1,0,0,0
7713,6177,Vida,Salud,0,1,1,0,0,0
7715,7195,Vida,Salud,0,1,0,0,0,0
7716,5838,Patrimoniales,Vida,0,0,0,0,1,0
7716,6148,Vida,Salud,0,1,0,0,1,0
7736,125919,Autos,Salud,0,0,1,0,0,0
7752,11336,Salud,Patrimoniales,1,0,0,0,0,0
7756,7506,Salud,Autos,1,0,0,0,0,0
7801,16660,Patrimoniales,Vida,0,0,0,0,1,0
7817,17111,Patrimoniales,Salud,0,0,0,0,1,0
7898,211655,Autos,Patrimoniales,0,0,1,0,0,0
7924,158121,Autos,Patrimoniales,0,0,1,0,0,0
7924,196924,Patrimoniales,Salud,0,0,1,0,1,0
7933,125830,Patrimoniales,Autos,0,0,0,0,1,0
7936,211654,Autos,Patrimoniales,0,0,1,0,0,0
7938,195099,Patrimoniales,Autos,0,0,0,0,1,0
7939,7677,Cumplimiento,Patrimoniales,0,0,0,1,0,0
7939,26351,Patrimoniales,Vida,0,0,0,1,1,0
7954,11364,Vida,Autos,0,1,0,0,0,0
7975,16661,Vida,Salud,0,1,0,0,0,0
8014,7781,Autos,Vida,0,0,1,0,0,0
8028,99779,Patrimoniales,Salud,0,0,0,0,1,0
8029,11306,Vida,Patrimoniales,0,1,0,0,0,0
8029,11305,Patrimoniales,Autos,0,1,0,0,1,0
8030,11326,Patrimoniales,Cumplimiento,0,0,0,0,1,0
8758,157222,Salud,Vida,1,0,0,0,0,0
8781,13076,Vida,Salud,0,1,0,0,0,0
8784,13080,Vida,Autos,0,1,0,0,0,0
8813,182296,Autos,Vida,0,0,1,0,0,0
8841,13183,Salud,Vida,1,0,0,0,0,0
8849,13199,Vida,Salud,0,1,0,0,0,0
8851,13203,Vida,Salud,0,1,0,0,0,0
8901,13294,Cumplimiento,Patrimoniales,0,0,0,1,0,0
8902,13299,Cumplimiento,Patrimoniales,0,0,0,1,0,0
8918,13323,Autos,Salud,0,0,1,0,0,0
8920,13325,Autos,Vida,0,0,1,0,0,0
8922,13328,Autos,Vida,0,0,1,0,0,0
8950,13376,Salud,Autos,1,0,0,0,0,0
8957,13429,Cumplimiento,Patrimoniales,0,0,0,1,0,0
8987,100338,Vida,Autos,0,1,0,0,0,0
8998,80764,Patrimoniales,Vida,0,0,0,0,1,0
9014,13981,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9014,14157,Patrimoniales,Salud,0,0,0,1,1,0
9016,13844,Cumplimiento,Vida,0,0,0,1,0,0
9016,14495,Vida,Patrimoniales,0,1,0,1,0,0
9016,210066,Patrimoniales,Salud,0,1,0,1,1,0
9018,14058,Patrimoniales,Autos,0,0,0,0,1,0
9018,13447,Autos,Vida,0,0,1,0,1,0
9020,14035,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9022,14525,Vida,Salud,0,1,0,0,0,0
9039,14065,Patrimoniales,Autos,0,0,0,0,1,0
9041,13464,Autos,Salud,0,0,1,0,0,0
9044,13804,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9044,26282,Patrimoniales,Vida,0,0,0,1,1,0
9045,14213,Salud,Autos,1,0,0,0,0,0
9045,13566,Autos,Vida,1,0,1,0,0,0
9047,14502,Vida,Patrimoniales,0,1,0,0,0,0
9048,13788,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9048,14109,Patrimoniales,Vida,0,0,0,1,1,0
9048,14511,Vida,Autos,0,1,0,1,1,0
9051,14067,Patrimoniales,Vida,0,0,0,0,1,0
9052,13899,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9055,14504,Vida,Cumplimiento,0,1,0,0,0,0
9055,13987,Cumplimiento,Salud,0,1,0,1,0,0
9055,14239,Salud,Patrimoniales,1,1,0,1,0,0
9060,13799,Cumplimiento,Vida,0,0,0,1,0,0
9060,14527,Vida,Salud,0,1,0,1,0,0
9060,14305,Salud,Patrimoniales,1,1,0,1,0,0
9060,58612,Patrimoniales,Autos,1,1,0,1,1,0
9073,60143,Cumplimiento,Salud,0,0,0,1,0,0
9073,14389,Salud,Patrimoniales,1,0,0,1,0,0
9077,13928,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9077,14105,Patrimoniales,Autos,0,0,0,1,1,0
9078,14370,Salud,Autos,1,0,0,0,0,0
9086,14009,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9089,13941,Cumplimiento,Patrimoniales,0,0,0,1,0,0
9099,14761,Vida,Salud,0,1,0,0,0,0
9103,81264,Autos,Salud,0,0,1,0,0,0
9104,14666,Vida,Patrimoniales,0,1,0,0,0,0
9110,178143,Vida,Salud,0,1,0,0,0,0
9119,14714,Vida,Salud,0,1,0,0,0,0
9125,14303,Salud,Autos,1,0,0,0,0,0
9126,14812,Vida,Autos,0,1,0,0,0,0
9130,14416,Salud,Patrimoniales,1,0,0,0,0,0
9145,14703,Vida,Salud,0,1,0,0,0,0
9146,14332,Salud,Vida,1,0,0,0,0,0
9148,81274,Autos,Patrimoniales,0,0,1,0,0,0
9148,14117,Patrimoniales,Vida,0,0,1,0,1,0
9148,14701,Vida,Salud,0,1,1,0,1,0
9155,14772,Vida,Patrimoniales,0,1,0,0,0,0
9155,14074,Patrimoniales,Autos,0,1,0,0,1,0
9158,14661,Vida,Autos,0,1,0,0,0,0
9167,14290,Salud,Autos,1,0,0,0,0,0
9168,14267,Salud,Autos,1,0,0,0,0,0
9170,135966,Autos,Vida,0,0,1,0,0,0
9173,14678,Vida,Salud,0,1,0,0,0,0
9178,53476,Salud,Patrimoniales,1,0,0,0,0,0
9179,81259,Autos,Salud,0,0,1,0,0,0
9181,14735,Vida,Autos,0,1,0,0,0,0
9181,16643,Autos,Patrimoniales,0,1,1,0,0,0
9184,14062,Patrimoniales,Vida,0,0,0,0,1,0
9189,16676,Autos,Vida,0,0,1,0,0,0
9192,14797,Vida,Salud,0,1,0,0,0,0
9193,13540,Autos,Vida,0,0,1,0,0,0
9201,14750,Vida,Autos,0,1,0,0,0,0
9206,15862,Patrimoniales,Vida,0,0,0,0,1,0
9207,14802,Vida,Autos,0,1,0,0,0,0
9207,14894,Autos,Patrimoniales,0,1,1,0,0,0
9209,14238,Salud,Vida,1,0,0,0,0,0
9215,14644,Vida,Patrimoniales,0,1,0,0,0,0
9220,14826,Vida,Salud,0,1,0,0,0,0
9220,14437,Salud,Autos,1,1,0,0,0,0
9233,14825,Vida,Patrimoniales,0,1,0,0,0,0
9236,14726,Vida,Autos,0,1,0,0,0,0
9240,14295,Salud,Vida,1,0,0,0,0,0
9246,14734,Vida,Salud,0,1,0,0,0,0
9246,14363,Salud,Autos,1,1,0,0,0,0
9250,14781,Vida,Patrimoniales,0,1,0,0,0,0
9252,14108,Patrimoniales,Vida,0,0,0,0,1,0
9253,14785,Vida,Salud,0,1,0,0,0,0
9256,14677,Vida,Salud,0,1,0,0,0,0
9258,13557,Autos,Salud,0,0,1,0,0,0
9266,15871,Autos,Salud,0,0,1,0,0,0
9266,14426,Salud,Vida,1,0,1,0,0,0
9268,16589,Autos,Salud,0,0,1,0,0,0
9269,14272,Salud,Vida,1,0,0,0,0,0
9269,195508,Vida,Patrimoniales,1,1,0,0,0,0
9279,13508,Autos,Salud,0,0,1,0,0,0
9279,14289,Salud,Patrimoniales,1,0,1,0,0,0
9281,14314,Salud,Autos,1,0,0,0,0,0
9310,14176,Salud,Vida,1,0,0,0,0,0
9312,14660,Vida,Salud,0,1,0,0,0,0
9313,13578,Autos,Vida,0,0,1,0,0,0
9313,14540,Vida,Salud,0,1,1,0,0,0
9313,14353,Salud,Patrimoniales,1,1,1,0,0,0
9315,14819,Vida,Salud,0,1,0,0,0,0
9315,14210,Salud,Patrimoniales,1,1,0,0,0,0
9318,14018,Cumplimiento,Vida,0,0,0,1,0,0
9318,192993,Vida,Patrimoniales,0,1,0,1,0,0
9322,14425,Salud,Vida,1,0,0,0,0,0
9329,14004,Patrimoniales,Salud,0,0,0,0,1,0
9337,14753,Vida,Salud,0,1,0,0,0,0
9342,14727,Vida,Autos,0,1,0,0,0,0
9344,14494,Vida,Patrimoniales,0,1,0,0,0,0
9344,14075,Patrimoniales,Salud,0,1,0,0,1,0
9347,81254,Patrimoniales,Salud,0,0,0,0,1,0
9347,14224,Salud,Vida,1,0,0,0,1,0
9351,14378,Salud,Vida,1,0,0,0,0,0
9353,14543,Vida,Patrimoniales,0,1,0,0,0,0
9355,14296,Salud,Patrimoniales,1,0,0,0,0,0
9356,14768,Vida,Salud,0,1,0,0,0,0
9365,14614,Vida,Salud,0,1,0,0,0,0
9365,14387,Salud,Autos,1,1,0,0,0,0
9369,14028,Patrimoniales,Autos,0,0,0,0,1,0
9373,14526,Vida,Salud,0,1,0,0,0,0
9384,14837,Vida,Autos,0,1,0,0,0,0
9401,14216,Salud,Vida,1,0,0,0,0,0
9401,14575,Vida,Autos,1,1,0,0,0,0
9406,14704,Vida,Salud,0,1,0,0,0,0
9409,14498,Vida,Salud,0,1,0,0,0,0
9416,81262,Patrimoniales,Vida,0,0,0,0,1,0
9426,14284,Salud,Vida,1,0,0,0,0,0
9427,14599,Vida,Salud,0,1,0,0,0,0
9432,14572,Vida,Autos,0,1,0,0,0,0
9432,13569,Autos,Patrimoniales,0,1,1,0,0,0
9432,14039,Patrimoniales,Salud,0,1,1,0,1,0
9436,14651,Vida,Salud,0,1,0,0,0,0
9440,14408,Salud,Patrimoniales,1,0,0,0,0,0
9440,14012,Patrimoniales,Vida,1,0,0,0,1,0
9454,14548,Vida,Autos,0,1,0,0,0,0
9454,13474,Autos,Patrimoniales,0,1,1,0,0,0
9457,13460,Autos,Salud,0,0,1,0,0,0
9459,14581,Vida,Autos,0,1,0,0,0,0
9464,14513,Vida,Salud,0,1,0,0,0,0
9475,14613,Vida,Patrimoniales,0,1,0,0,0,0
9475,14000,Patrimoniales,Autos,0,1,0,0,1,0
9488,14512,Vida,Autos,0,1,0,0,0,0
9488,169600,Autos,Salud,0,1,1,0,0,0
9490,13487,Autos,Salud,0,0,1,0,0,0
9491,13536,Autos,Vida,0,0,1,0,0,0
9491,160364,Vida,Salud,0,1,1,0,0,0
9492,14309,Salud,Autos,1,0,0,0,0,0
9495,14629,Vida,Salud,0,1,0,0,0,0
9496,14522,Vida,Salud,0,1,0,0,0,0
9496,14302,Salud,Autos,1,1,0,0,0,0
9497,14583,Vida,Patrimoniales,0,1,0,0,0,0
9497,207928,Patrimoniales,Autos,0,1,0,0,1,0
9497,13485,Autos,Salud,0,1,1,0,1,0
9498,133222,Vida,Salud,0,1,0,0,0,0
9501,14017,Patrimoniales,Vida,0,0,0,0,1,0
9506,14203,Salud,Vida,1,0,0,0,0,0
9511,14266,Salud,Vida,1,0,0,0,0,0
9512,14598,Vida,Salud,0,1,0,0,0,0
9519,14229,Salud,Vida,1,0,0,0,0,0
9524,14596,Vida,Salud,0,1,0,0,0,0
9534,14560,Vida,Patrimoniales,0,1,0,0,0,0
9534,14026,Patrimoniales,Salud,0,1,0,0,1,0
